pri_res,dual_res,Hh_norm,H_norm
0.013277250003592894,1.9860587739911897e-13,6.458119611340138,6.460978550159414
0.013120747716231727,1.9359443935645128e-13,6.460973191833315,6.463797736589577
0.013215246064032902,2.0010850705190456e-13,6.463792403434087,6.466607583563467
0.013325307222780929,1.9040103899209392e-13,6.466602161895065,6.469406592724551
0.013602198147617955,1.9336731193642025e-13,6.469400951713721,6.472166830849714
0.013697529934706847,1.9280728872503918e-13,6.472161033231935,6.474862461161032
0.013561401862747227,1.948833069470183e-13,6.474856836720429,6.477485394848213
0.013414753761196867,2.0104404861208765e-13,6.477479848150047,6.479987039109417
0.013204567794144657,1.988868609716224e-13,6.479981838437142,6.482445954663384
0.011765148961024308,1.9747187469074506e-13,6.482441480195932,6.484851779510162
0.010898452501353918,1.9417569577015282e-13,6.484847995008427,6.4872662315542255
0.010539507801684951,1.9294065175856178e-13,6.487262648701768,6.489646428371315
0.010535682301930326,1.9479435711020764e-13,6.48964290345366,6.4919920011492
0.01063723937071458,1.9884368791929487e-13,6.491988429514131,6.494282230175506
0.010817165634082587,1.9512096230402977e-13,6.494278498220552,6.496487515369573
0.010824809619834072,2.017608227026921e-13,6.496483881690939,6.498657779621985
0.010737819296697591,1.9864034393649598e-13,6.498654266231258,6.500772882996497
0.010618347942001906,2.0289223754906044e-13,6.500769493256288,6.5028652513073775
0.010443934370324698,1.9651888557825e-13,6.5028619262320815,6.50497304989253
0.010264437487496189,1.9749877027565922e-13,6.504969746365999,6.507065810256503
0.010153781751684922,1.9184564674730692e-13,6.507062479645938,6.509111674583693
0.010122660346834374,1.9166217798114997e-13,6.509108384372195,6.511112184595698
0.010181626772406194,1.9589170679171781e-13,6.5111089932896276,6.513073462273628
0.010404165281358922,1.8912484920630796e-13,6.513070227303659,6.514963966868479
0.010539227698591737,1.9010936855351222e-13,6.514960820406035,6.516765044484951
0.010678418598006684,2.0115742193472818e-13,6.516761781569423,6.518415576712809
0.010594015934677384,1.9412871163578151e-13,6.518412554920711,6.519966881750419
0.010342499317272519,2.0036512468813392e-13,6.519964051468554,6.521475312952401
0.00998637729885986,1.9563925469140802e-13,6.521472636594885,6.52295690589729
0.009611512384535652,1.9171790505286823e-13,6.522954287987695,6.524386353700801
0.008986128049731697,1.9525532022383725e-13,6.524383970308933,6.525765937391084
0.00858723026832056,1.9723425422512903e-13,6.525763657081087,6.527101921576823
0.008553912061986375,1.9235698793442565e-13,6.52709964248482,6.52840292796423
0.008802445458710489,1.935934487664023e-13,6.528400568216789,6.529678912359687
0.009073782766992045,1.9424354448576525e-13,6.529676460738455,6.53095134769839
0.009321688285474364,1.9729853520790387e-13,6.530948763119352,6.532189346504247
0.00946338737643514,1.98606240528338e-13,6.532186758481565,6.533418514796825
0.009478703038762634,1.9482084953077567e-13,6.533415989756089,6.5346513433425395
0.009410825457826162,2.0010566745130167e-13,6.534648920498694,6.535876917954991
0.009335308230409187,1.935459080336545e-13,6.535874611551238,6.537087805723131
0.009316687786259586,1.9092819897089353e-13,6.537085585604814,6.538291255366896
0.009333946101456948,1.9752131004461937e-13,6.538289101505606,6.539487771283535
