pri_res,dual_res,H_norm_0,H_norm_1,time
0.11987680208220557,0.0624406512832545,1.9393505e7,44922.087618859434,6117.451999902725
0.11981607423587827,0.06238633940562958,1.9390803e7,44922.00369752944,6119.71799993515
0.11975537827639361,0.06233467226652842,1.9388031e7,44921.919158216035,6121.926000118256
0.11969390263160609,0.06229449189651717,1.9385731e7,44921.833019323756,6124.677999973297
0.11963153445594796,0.062256679544567886,1.9383996e7,44921.74345158924,6126.914999961853
0.11956981094991419,0.062215900252511266,1.9381076e7,44921.65556230429,6129.164000034332
0.119508725996226,0.062169868518480415,1.937941e7,44921.56962751031,6131.362999916077
0.1194471436298989,0.0621267469754018,1.9377384e7,44921.485783485616,6133.625
0.11938544269403621,0.06208828922543903,1.9374426e7,44921.399933947105,6135.881999969482
0.11932373529780044,0.062049038940158015,1.9373107e7,44921.31162950867,6138.153000116348
0.11926270687117449,0.0620061316626297,1.9370361e7,44921.22128743414,6140.535000085831
0.11920214805448438,0.06196444163450483,1.936782e7,44921.13400543927,6142.8099999427795
0.11914083141767315,0.06193132854310174,1.9364962e7,44921.04288119884,6145.111999988556
0.11907984085764711,0.06189945811857091,1.9362804e7,44920.950468457464,6147.329999923706
0.11901806149881464,0.061877593815252076,1.9360354e7,44920.860544834104,6149.619999885559
0.11895540937355502,0.06185835835914252,1.9357953e7,44920.76738070217,6151.874000072479
0.11889215645717147,0.06184075713546361,1.9355411e7,44920.67522208694,6154.089999914169
0.11882930743543142,0.06182086506505877,1.9353435e7,44920.58683501104,6156.517999887466
0.11876790302926199,0.06179417725290283,1.9351101e7,44920.49715714497,6159.243999958038
0.11870599176572989,0.06176316164789103,1.9349063e7,44920.408141227905,6161.888000011444
0.11864445084356263,0.06173292383516542,1.9347536e7,44920.31810444855,6164.454999923706
0.11858354817344657,0.061699319194374255,1.9344851e7,44920.23015714735,6166.68700003624
0.11852056657788944,0.061676305596133935,1.9341983e7,44920.14184840085,6168.934000015259
0.11845811383605868,0.061653816825993524,1.9339528e7,44920.05148037884,6171.184000015259
0.11839663533536912,0.06163332100535323,1.9336446e7,44919.96237973782,6173.4909999370575
0.11833398513041765,0.06162223974885668,1.9334236e7,44919.87103948868,6175.760999917984
0.11827264160911377,0.06160208653519956,1.9331704e7,44919.78058046278,6178.391999959946
0.11821235476214699,0.061577267901327795,1.9329682e7,44919.691986073616,6181.000999927521
0.11815112937310156,0.06155982650887831,1.9327007e7,44919.60512177639,6183.460999965668
0.11809149776845447,0.06153126377363259,1.9324702e7,44919.51992440136,6185.789999961853
0.11803233925151911,0.06149097657751079,1.9322196e7,44919.438901783156,6187.999000072479
0.1179722094223402,0.061456690361748695,1.9319947e7,44919.35676193949,6190.18700003624
0.11791128179741846,0.06142257669370249,1.9317463e7,44919.27282116806,6192.427999973297
0.11785136549933975,0.06138500907594022,1.9314648e7,44919.189093073255,6194.769000053406
0.11779265331270103,0.0613409176880631,1.9312571e7,44919.1084806763,6197.051000118256
0.11773391279168255,0.06130008584527706,1.9310235e7,44919.026878019344,6199.374000072479
0.11767506023154377,0.06126594722900431,1.930683e7,44918.943344447296,6201.630000114441
0.11761580580705738,0.06123138409096389,1.9304348e7,44918.85689979546,6203.835000038147
0.11755590245453369,0.06119859223077754,1.9302924e7,44918.77296408432,6206.065999984741
0.11749637138669752,0.06116546142782208,1.9300414e7,44918.689892205606,6208.298000097275
0.11743662722430175,0.061123100899508356,1.9298273e7,44918.60631507966,6210.576999902725
0.11737698795243816,0.06107833271393948,1.9295944e7,44918.52253134647,6212.806999921799
0.11731804137282009,0.061032942086498995,1.9293886e7,44918.43667783172,6215.013000011444
0.11725943538029585,0.06098050121216633,1.9291888e7,44918.35222114273,6217.289000034332
0.11720059191867896,0.0609373268242165,1.9289766e7,44918.26782635994,6219.517999887466
0.1171419646501056,0.06089903563059244,1.9286776e7,44918.18351095364,6221.898999929428
0.11708320100000254,0.060858866354017875,1.928534e7,44918.09818066237,6224.619999885559
0.11702439588109197,0.06081753542501189,1.9282781e7,44918.0130213601,6227.276999950409
0.11696591063178664,0.060776015062789054,1.928036e7,44917.927897022644,6230.0599999427795
0.11690898015330713,0.06073079089872016,1.9278271e7,44917.84414499038,6232.52999997139
0.11685135297288451,0.060689367824562496,1.9276269e7,44917.760241028554,6234.861000061035
0.11679117763965534,0.06066595853657055,1.9273489e7,44917.67333092609,6237.117000102997
0.11673092579778427,0.06065250212188073,1.9271668e7,44917.58482010028,6239.358999967575
0.11667119556208083,0.06063129000578328,1.9269033e7,44917.498876804704,6241.6740000247955
0.11661204931306442,0.06060104959231469,1.9266459e7,44917.41257132707,6243.881000041962
0.11655292094773811,0.06057409190612075,1.9263813e7,44917.32956493199,6246.197000026703
0.11649311712885753,0.06055184959443866,1.9260742e7,44917.248269100564,6248.500999927521
0.11643222615661565,0.060532690918921155,1.9258739e7,44917.16656054515,6250.743999958038
0.11637239433547637,0.06050315645022786,1.9256427e7,44917.08544839785,6253.308000087738
0.11631281245527698,0.060472717925915104,1.9253157e7,44917.003515092845,6255.602999925613
0.11625438568934049,0.06042824591519011,1.9251485e7,44916.92247499657,6257.816999912262
0.11619606560300227,0.060394001837307365,1.9248598e7,44916.83962085861,6260.361999988556
0.11613731420475892,0.06036940827137524,1.9246146e7,44916.75208080752,6262.704999923706
0.11607841970668899,0.060348231597754105,1.9243689e7,44916.66177030473,6264.93799996376
0.11601820904932672,0.06033208466793204,1.9241254e7,44916.57033289873,6267.473000049591
0.1159576000803563,0.060315190437525215,1.92386e7,44916.48192492942,6269.673000097275
0.11589729734072636,0.06029645866706679,1.923665e7,44916.394946454675,6271.871000051498
0.11583790548729134,0.06028101047248714,1.9233824e7,44916.30566665247,6274.496999979019
0.1157776106904228,0.06027678256711426,1.9231017e7,44916.21443678885,6277.332000017166
0.11571632732566708,0.060276677593489626,1.9228303e7,44916.1228045083,6280.206000089645
0.11565528697967661,0.06027212781579812,1.9225769e7,44916.03361198111,6282.674999952316
0.11559507234567198,0.060266472604195626,1.9223665e7,44915.945234995444,6285.0380001068115
0.1155352796142532,0.06025571933487887,1.9220919e7,44915.85809239707,6287.539000034332
0.11547671530600695,0.060233318831064635,1.9219247e7,44915.77331276847,6290.0759999752045
0.11541801368868285,0.06020987163780468,1.9217065e7,44915.69014400015,6292.401999950409
0.1153573869396065,0.06019608997245623,1.9214469e7,44915.60536068632,6294.7190001010895
0.11529799464914448,0.06017338963152528,1.9212304e7,44915.520917435075,6297.125
0.11523812977295438,0.060154271522667266,1.9209422e7,44915.4346542933,6299.390000104904
0.11517852265842952,0.06014053013048114,1.9206173e7,44915.34517972579,6301.691999912262
0.11511896595851363,0.06012576324472652,1.9203399e7,44915.255282157166,6304.160000085831
0.11505987516700449,0.06010444431060227,1.920108e7,44915.16810778011,6306.947000026703
0.11500212345401428,0.060073513233732674,1.9198864e7,44915.08307580181,6309.427000045776
0.11494555817898248,0.06004172847268169,1.9195725e7,44914.99894928828,6311.849999904633
0.11488817923514738,0.060011377690600096,1.919388e7,44914.91442197589,6314.201999902725
0.11483002137199348,0.05998721048085163,1.9191596e7,44914.82925898611,6316.516999959946
0.11477186765440436,0.059963663675813184,1.9189715e7,44914.74444634809,6318.839999914169
0.11471410417844483,0.059939269284179655,1.9187272e7,44914.660841649886,6321.019000053406
0.11465478274299191,0.05992195778243453,1.918531e7,44914.57611447955,6323.595999956131
0.11459532183168146,0.059905497976915655,1.9182973e7,44914.4895133716,6326.359999895096
